,SEASON,AGE,TEAM,LEAGUE,POS,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,NAME,SALARY
0,2020-21,31.0,GSW,NBA,SF,61.0,12.0,18.9,2.4,5.6,0.433,1.1,2.7,0.40700000000000003,1.4,3.0,0.456,0.529,0.8,1.1,0.6809999999999999,0.4,3.0,3.4,1.6,1.0,0.5,1.2,2.3,6.7,Kent Bazemore,2320044
1,2020-21,26.0,TOR,NBA,SF,45.0,11.0,17.6,2.0,3.8,0.532,0.2,0.8,0.257,1.8,3.0,0.603,0.5579999999999999,0.8,1.2,0.685,0.6,2.1,2.7,1.9,0.8,0.3,1.3,1.5,5.1,DeAndre' Bembry,1737145
2,2020-21,23.0,ATL,NBA,PF,58,58,29.6,6.8,12.3,0.5529999999999999,1.3,3.3,0.384,5.6,9.0,0.615,0.604,2.6,3.1,0.833,1.9,5.6,7.5,1.3,0.6,1.0,1.3,3.1,17.5,John Collins,4137302
3,2020-21,31.0,MIA,NBA,C,11.0,0.0,13.2,3.2,4.3,0.745,0.0,0.3,0.0,3.2,4.0,0.795,0.745,1.7,2.0,0.8640000000000001,2.1,3.8,5.9,0.6,0.6,0.5,0.8,1.8,8.1,Dewayne Dedmon,3447478
4,2020-21,31.0,MIA,NBA,C,11.0,0.0,13.2,3.2,4.3,0.745,0.0,0.3,0.0,3.2,4.0,0.795,0.745,1.7,2.0,0.8640000000000001,2.1,3.8,5.9,0.6,0.6,0.5,0.8,1.8,8.1,Dewayne Dedmon,3447478
5,2020-21,33.0,UTA,NBA,PF,15,1,9.1,1.3,3.1,.435,1.1,2.5,.459,0.2,0.6,.333,.620,0.2,0.2,1.000,0.3,1.4,1.7,0.3,0.7,0.2,0.5,1.8,4.0,Ersan İlyasova,1194542
6,2020-21,28.0,GSW,NBA,SG,57.0,1.0,18.9,2.2,4.8,0.467,1.4,3.4,0.397,0.9,1.4,0.638,0.608,0.7,0.8,0.909,0.4,2.8,3.2,1.3,0.7,0.1,0.5,1.6,6.5,Damion Lee,1762796
7,2020-21,29.0,OKC,NBA,C,35.0,0.0,18.4,3.4,7.6,0.446,1.9,5.3,0.37,1.5,2.4,0.614,0.573,0.9,1.0,0.917,0.5,3.2,3.8,0.8,0.2,0.3,0.6,1.5,9.7,Mike Muscala,2283034
8,2020-21,26.0,TOT,NBA,PF,41.0,10.0,22.1,3.2,8.0,0.401,1.5,3.8,0.4,1.7,4.2,0.401,0.495,1.6,1.9,0.855,0.5,3.0,3.5,1.9,0.7,0.6,1.1,1.8,9.5,Taurean Prince,13942308
9,2020-21,27.0,LAL,NBA,SG,59.0,59.0,32.2,5.5,12.5,0.43799999999999994,1.1,3.4,0.335,4.4,9.2,0.47600000000000003,0.483,3.4,4.0,0.8440000000000001,0.5,3.0,3.5,5.8,1.2,0.2,2.7,2.6,15.5,Dennis Schröder,15500000
10,2020-21,34.0,TOR,NBA,C,50.0,31.0,18.2,2.4,5.6,0.431,0.4,1.9,0.237,2.0,3.8,0.527,0.47,0.5,0.7,0.73,1.7,3.4,5.1,0.9,0.3,0.4,0.9,2.3,5.8,Aron Baynes,6975610
11,2020-21,24.0,BOS,NBA,SG,58,58,34.5,9.3,19.2,0.484,2.8,7.1,0.397,6.5,12.1,0.536,0.5579999999999999,3.3,4.3,0.764,1.2,4.8,6.0,3.4,1.2,0.6,2.7,2.9,24.7,Jaylen Brown,22991071
12,2020-21,30.0,CHO,NBA,SF,44.0,44.0,34.0,7.1,15.0,0.473,1.9,4.7,0.415,5.1,10.3,0.499,0.537,3.5,4.2,0.843,0.8,5.0,5.9,4.1,1.2,0.3,2.1,1.7,19.6,Gordon Hayward,28500000
13,2020-21,34.0,OKC,NBA,C,28.0,28.0,27.9,5.8,12.9,0.45,2.0,5.4,0.368,3.8,7.4,0.51,0.528,0.6,0.8,0.818,1.0,5.7,6.7,3.4,0.9,0.9,1.0,1.7,14.2,Al Horford,27500000
14,2020-21,28.0,BRK,NBA,PG,49.0,49.0,35.3,10.2,20.4,0.5,2.7,7.0,0.385,7.5,13.4,0.561,0.5660000000000001,3.9,4.2,0.922,1.1,3.9,4.9,6.3,1.4,0.6,2.5,2.6,27.0,Kyrie Irving,33329100
15,2020-21,31.0,LAC,NBA,PF,52.0,24.0,26.7,5.0,10.5,0.47200000000000003,2.6,5.4,0.473,2.4,5.1,0.47,0.593,1.2,1.5,0.818,0.6,3.6,4.2,1.1,0.6,0.3,0.9,2.2,13.7,Marcus Morris,14883721
16,2020-21,27.0,PHO,NBA,SF,24.0,0.0,14.8,2.4,4.8,0.491,0.8,1.8,0.419,1.6,3.0,0.534,0.569,1.2,1.5,0.757,0.3,2.3,2.6,0.8,0.4,0.4,0.8,1.4,6.7,Abdel Nader,1752950
17,2020-21,26.0,BOS,NBA,PF,52,13,17.3,1.6,4.0,0.402,1.1,2.9,0.38,0.5,1.1,0.45799999999999996,0.5379999999999999,0.5,0.6,0.75,0.6,2.1,2.6,0.7,0.3,0.0,0.4,1.0,4.8,Semi Ojeleye,1752950
18,2020-21,26.0,CHO,NBA,SG,62.0,62.0,34.1,7.4,16.3,0.45299999999999996,3.3,8.3,0.39399999999999996,4.1,8.0,0.515,0.5539999999999999,2.3,2.8,0.825,0.6,3.6,4.2,4.1,1.2,0.4,1.8,1.7,20.3,Terry Rozier,18900000
19,2020-21,26.0,BOS,NBA,PG,45,42,33.0,4.2,10.6,0.397,2.0,6.0,0.336,2.2,4.7,0.474,0.491,2.8,3.5,0.799,0.8,2.7,3.4,5.8,1.5,0.5,1.9,2.6,13.3,Marcus Smart,13446428
20,2020-21,22.0,BOS,NBA,SF,59,59,35.8,9.5,20.7,0.45899999999999996,3.0,7.6,0.391,6.5,13.1,0.499,0.531,4.6,5.3,0.8740000000000001,0.8,6.6,7.4,4.4,1.2,0.4,2.7,1.9,26.5,Jayson Tatum,9897120
21,2020-21,28.0,TOT,NBA,C,62.0,48.0,24.6,3.9,7.2,0.542,0.7,2.3,0.31,3.2,4.8,0.653,0.5920000000000001,1.1,1.7,0.6629999999999999,1.4,4.0,5.4,1.7,0.6,0.9,1.0,2.5,9.6,Daniel Theis,5000000
22,2020-21,22.0,TOT,NBA,C,57.0,39.0,29.4,4.9,7.7,0.636,0.1,0.3,0.33299999999999996,4.8,7.4,0.647,0.642,3.3,4.6,0.7090000000000001,3.1,6.9,10.0,1.7,0.5,1.5,1.6,1.6,13.1,Jarrett Allen,3909902
23,2020-21,29.0,BRK,NBA,SF,66.0,62.0,30.9,5.2,10.2,0.509,3.1,6.5,0.48,2.1,3.8,0.5579999999999999,0.6609999999999999,0.7,0.9,0.77,0.6,2.9,3.5,1.9,0.7,0.2,0.9,2.0,14.2,Joe Harris,16071429
24,2020-21,26.0,POR,NBA,PF,9.0,1.0,10.2,0.9,1.9,0.47100000000000003,0.0,0.1,0.0,0.9,1.8,0.5,0.47100000000000003,1.0,1.6,0.643,1.1,1.3,2.4,1.2,0.2,0.4,0.2,1.6,2.8,Rondae Hollis-Jefferson,245031
25,2020-21,26.0,TOT,NBA,SG,41.0,33.0,30.9,7.4,16.9,0.43799999999999994,1.8,5.4,0.324,5.7,11.5,0.49200000000000005,0.49,2.9,3.6,0.7909999999999999,0.7,3.7,4.4,4.7,1.3,0.6,2.0,2.2,19.4,Caris LeVert,16203704
26,2020-21,25.0,DET,NBA,C,21.0,0.0,11.9,2.1,3.3,0.638,0.1,0.3,0.33299999999999996,2.0,3.0,0.667,0.652,0.5,0.7,0.7140000000000001,0.7,1.4,2.1,0.6,0.2,0.2,0.6,1.2,4.8,Jahlil Okafor,1882867
27,2020-21,26.0,CHI,NBA,PG,40,0,10.4,1.0,2.6,0.39,0.5,1.5,0.322,0.6,1.2,0.478,0.48100000000000004,0.3,0.5,0.65,0.1,1.4,1.5,1.2,0.2,0.0,0.2,1.1,2.9,Ryan Arcidiacono,3000000
28,2020-21,28.0,CHI,NBA,C,14,0,4.2,0.3,0.5,0.5710000000000001,0.0,0.1,0.0,0.3,0.4,0.667,0.5710000000000001,0.4,0.7,0.6,0.4,0.6,1.0,0.6,0.1,0.0,0.3,0.5,1.0,Cristiano Felício,7529020
29,2020-21,31.0,IND,NBA,SG,65.0,48.0,30.3,3.5,8.7,0.405,2.4,6.3,0.375,1.2,2.4,0.484,0.541,0.9,1.1,0.784,0.4,3.1,3.5,1.6,1.1,0.5,0.8,1.8,10.3,Justin Holiday,5720400
30,2020-21,25.0,CHI,NBA,SG,53.0,53.0,35.2,9.8,19.4,0.506,3.4,8.2,0.41600000000000004,6.4,11.2,0.5720000000000001,0.594,4.4,5.2,0.848,0.6,4.5,5.1,5.1,0.8,0.5,3.6,2.3,27.5,Zach LaVine,19500000
31,2020-21,32.0,WAS,NBA,C,65.0,9.0,19.1,3.6,5.7,0.636,0.1,0.3,0.278,3.5,5.4,0.654,0.643,1.3,1.9,0.7070000000000001,1.9,1.9,3.8,0.8,0.2,0.6,1.0,1.6,8.6,Robin Lopez,7300000
32,2020-21,23.0,CHI,NBA,PF,44,25,26.4,5.0,10.7,0.47200000000000003,2.3,6.0,0.385,2.8,4.7,0.5820000000000001,0.58,1.5,1.8,0.84,0.8,4.6,5.4,0.9,0.5,0.3,1.0,1.5,13.9,Lauri Markkanen,6731508
33,2020-21,28.0,HOU,NBA,SF,30.0,9.0,22.6,3.5,7.3,0.486,0.6,2.1,0.27,3.0,5.2,0.574,0.525,1.6,2.3,0.691,1.3,2.6,3.9,1.0,1.0,0.7,0.6,2.0,9.2,David Nwaba,1862250
34,2020-21,26.0,PHO,NBA,PG,54.0,0.0,17.5,2.9,6.2,0.462,1.1,2.6,0.40399999999999997,1.8,3.6,0.505,0.5479999999999999,0.8,0.9,0.875,0.3,2.1,2.4,3.5,0.6,0.3,1.0,1.7,7.5,Cameron Payne,1977011
35,2020-21,25.0,MIL,NBA,C,61.0,7.0,21.0,4.7,9.0,0.524,1.1,2.4,0.469,3.6,6.6,0.544,0.5870000000000001,0.8,1.0,0.742,1.8,5.3,7.1,1.1,0.8,0.4,0.9,1.8,11.3,Bobby Portis,3623000
36,2020-21,27.0,CHI,NBA,SG,58,3,17.2,2.6,6.8,0.37799999999999995,1.3,4.0,0.32899999999999996,1.3,2.8,0.44799999999999995,0.475,0.3,0.3,0.941,0.4,2.9,3.3,1.7,0.5,0.1,0.7,1.2,6.8,Denzel Valentine,4642800
37,2020-21,25.0,ORL,NBA,SG,66.0,44.0,25.8,4.1,10.0,0.40700000000000003,0.8,2.9,0.295,3.2,7.1,0.452,0.449,1.9,2.3,0.8390000000000001,0.4,2.6,3.0,1.2,0.6,0.1,0.7,1.4,10.9,Dwayne Bacon,1678854
38,2020-21,32.0,LAC,NBA,SF,62.0,38.0,27.8,2.8,6.2,0.457,1.7,4.1,0.406,1.2,2.1,0.557,0.591,0.7,0.9,0.852,0.8,4.0,4.7,2.2,1.0,0.5,0.8,1.6,8.1,Nicolas Batum,11608231
39,2020-21,32.0,LAC,NBA,SF,62.0,38.0,27.8,2.8,6.2,0.457,1.7,4.1,0.406,1.2,2.1,0.557,0.591,0.7,0.9,0.852,0.8,4.0,4.7,2.2,1.0,0.5,0.8,1.6,8.1,Nicolas Batum,11608231
40,2020-21,29.0,ORL,NBA,SG,31.0,25.0,25.8,3.4,8.7,0.389,0.5,2.0,0.24600000000000002,2.9,6.7,0.431,0.41700000000000004,1.6,2.6,0.613,1.3,3.2,4.5,4.2,0.8,0.5,2.2,2.6,8.8,Michael Carter-Williams,3000000
41,2020-21,26.0,NOP,NBA,C,41.0,6.0,17.0,2.9,5.1,0.569,0.0,0.2,0.1,2.9,4.9,0.5920000000000001,0.5710000000000001,1.2,1.7,0.6859999999999999,2.3,4.2,6.6,0.9,0.4,0.5,0.6,1.3,7.0,Willy Hernangómez,1727145
42,2020-21,35.0,PHI,NBA,C,64.0,5.0,17.3,2.6,4.4,0.589,0.1,0.3,0.222,2.5,4.1,0.615,0.596,1.8,3.0,0.5770000000000001,2.8,5.6,8.4,0.8,0.4,0.9,1.6,2.9,7.0,Dwight Howard,2564753
43,2020-21,27.0,PHO,NBA,C,41.0,13.0,14.5,2.5,5.2,0.486,0.7,1.9,0.39,1.8,3.3,0.54,0.556,0.7,1.2,0.58,0.7,3.0,3.7,1.5,0.3,0.4,0.4,1.3,6.5,Frank Kaminsky,1882867
44,2020-21,28.0,IND,NBA,SG,36.0,8.0,21.3,3.3,7.7,0.435,1.4,3.6,0.406,1.9,4.1,0.45899999999999996,0.529,2.0,2.1,0.9470000000000001,0.7,2.9,3.6,1.5,0.9,0.6,0.6,2.0,10.1,Jeremy Lamb,10500000
45,2020-21,22.0,CHO,NBA,SG,35,0,21.8,4.5,9.9,0.45,2.1,5.1,0.419,2.3,4.8,0.48200000000000004,0.5579999999999999,1.6,1.9,0.8240000000000001,0.4,2.2,2.6,2.0,0.5,0.1,1.4,1.3,12.7,Malik Monk,5345687
46,2020-21,30.0,BOS,NBA,PG,40.0,40.0,31.4,6.4,15.4,0.415,2.9,8.1,0.35700000000000004,3.5,7.3,0.479,0.509,2.9,3.2,0.9129999999999999,0.4,3.6,3.9,5.0,1.1,0.3,2.0,1.4,18.6,Kemba Walker,34379100
47,2020-21,28.0,CHO,NBA,C,41,20,20.4,3.6,6.6,0.546,0.1,0.7,0.14800000000000002,3.5,6.0,0.59,0.5539999999999999,1.7,2.4,0.711,2.5,4.2,6.8,1.8,0.6,0.4,1.0,2.4,9.0,Cody Zeller,15415730
48,2020-21,28.0,UTA,NBA,SG,62.0,1.0,26.3,6.4,15.3,0.419,2.9,8.6,0.342,3.5,6.7,0.518,0.515,1.8,1.9,0.917,0.7,3.3,4.0,2.4,0.9,0.1,1.7,1.5,17.5,Jordan Clarkson,11500000
49,2020-21,30.0,PHO,NBA,PF,55.0,39.0,27.4,3.3,8.1,0.401,2.4,6.2,0.381,0.9,1.9,0.467,0.547,0.9,1.2,0.7609999999999999,0.5,4.3,4.8,2.1,0.8,0.4,0.9,2.0,9.8,Jae Crowder,9258000
50,2020-21,34.0,BRK,NBA,C,62,38,27.5,3.7,7.8,.478,1.4,3.6,.390,2.3,4.2,.554,.569,1.9,2.4,.772,0.5,3.5,4.0,1.7,0.6,0.4,0.8,1.8,10.7,Jeff Green,2564753
51,2020-21,34.0,TOT,NBA,PG,24.0,16.0,23.1,3.3,6.8,0.485,1.0,2.8,0.373,2.3,4.0,0.563,0.561,1.3,1.7,0.78,0.6,1.6,2.3,2.6,0.8,0.2,1.0,0.9,9.0,George Hill,9590602
52,2020-21,28.0,TOT,NBA,SF,53.0,5.0,17.3,1.7,4.8,0.361,0.6,2.1,0.306,1.1,2.7,0.40299999999999997,0.42700000000000005,0.4,0.5,0.852,0.4,1.4,1.8,1.0,0.4,0.1,0.7,1.4,4.5,Rodney Hood,10047450
53,2020-21,36.0,LAL,NBA,PG,43.0,43.0,33.7,9.3,18.1,0.513,2.3,6.4,0.366,7.0,11.7,0.594,0.578,4.1,5.8,0.701,0.6,7.3,7.9,7.8,1.0,0.6,3.8,1.6,25.0,LeBron James,39219565
54,2020-21,32.0,CLE,NBA,PF,23.0,23.0,24.4,4.0,9.9,0.401,2.2,6.2,0.35,1.8,3.7,0.488,0.511,1.5,1.9,0.8140000000000001,0.7,6.3,7.0,2.5,0.6,0.1,1.5,1.0,11.6,Kevin Love,31300000
55,2020-21,32.0,TOT,NBA,PG,45,3,25.1,5.6,12.0,.463,1.0,2.6,.385,4.6,9.4,.485,.505,2.2,2.6,.852,0.4,2.0,2.4,4.1,1.0,0.4,1.5,1.2,14.3,Derrick Rose,7682927
56,2020-21,29.0,BOS,NBA,PF,50.0,40.0,23.4,3.2,6.1,0.518,0.0,0.1,0.0,3.2,6.1,0.523,0.518,1.4,2.3,0.605,3.2,5.0,8.1,1.3,0.4,0.6,1.1,2.2,7.7,Tristan Thompson,9258000
57,2020-21,28.0,SAC,NBA,PF,58.0,58.0,36.2,5.5,11.1,0.49700000000000005,1.7,4.4,0.391,3.8,6.7,0.5670000000000001,0.575,3.4,4.1,0.83,1.1,5.5,6.6,3.5,0.7,0.2,1.6,1.3,16.1,Harrison Barnes,22215909
58,2020-21,27.0,DAL,NBA,PF,53,53,32.5,3.6,7.8,0.46799999999999997,2.0,5.1,0.39799999999999996,1.6,2.7,0.601,0.598,0.5,0.7,0.8,1.7,3.8,5.6,1.7,0.9,0.4,0.8,2.3,9.8,Dorian Finney-Smith,4000000
59,2020-21,34.0,LAL,NBA,SG,51.0,7.0,19.3,1.5,4.2,0.344,1.1,3.3,0.32899999999999996,0.4,0.9,0.4,0.474,0.6,0.7,0.857,0.3,1.2,1.5,0.9,0.6,0.3,0.5,1.4,4.6,Wesley Matthews,3623000
60,2020-21,29.0,IND,NBA,PF,59.0,22.0,24.3,5.2,9.8,0.532,1.6,4.2,0.386,3.6,5.6,0.642,0.615,1.3,1.5,0.8220000000000001,1.0,2.5,3.5,1.3,0.3,0.1,0.8,1.7,13.3,Doug McDermott,7333333
61,2020-21,26.0,NYK,NBA,C,58,35,23.8,2.2,3.5,.610,0.0,0.1,.000,2.2,3.5,.619,.610,0.8,1.1,.698,2.3,4.1,6.4,0.8,1.1,2.2,1.1,2.7,5.1,Nerlens Noel,5000000
62,2020-21,29.0,DAL,NBA,C,51.0,16.0,15.6,1.9,3.3,0.59,0.1,0.4,0.23800000000000002,1.8,2.8,0.6409999999999999,0.605,1.6,2.1,0.7659999999999999,1.3,2.4,3.7,0.8,0.6,0.4,0.6,2.2,5.5,Dwight Powell,10185185
63,2020-21,30.0,DEN,NBA,SF,56.0,52.0,31.0,4.6,10.9,0.426,1.8,4.6,0.381,2.9,6.3,0.45899999999999996,0.507,1.7,2.2,0.785,0.7,3.3,4.0,3.2,0.9,0.4,1.7,1.7,12.7,Will Barton,13920000
64,2020-21,24.0,MIN,NBA,SG,37.0,36.0,32.8,7.1,16.2,0.44,3.5,8.7,0.39899999999999997,3.7,7.5,0.48700000000000004,0.547,1.8,2.2,0.85,0.8,3.6,4.4,2.4,0.8,0.2,1.6,1.7,19.6,Malik Beasley,13325895
65,2020-21,30.0,TOT,NBA,SF,44.0,6.0,15.4,2.0,4.3,0.48100000000000004,0.7,2.0,0.37200000000000005,1.3,2.3,0.574,0.5670000000000001,0.3,0.4,0.722,1.1,2.7,3.8,0.9,0.5,0.5,0.5,1.6,5.1,Torrey Craig,1678854
66,2020-21,26.0,TOT,NBA,SG,33.0,32.0,28.7,3.5,8.9,0.39899999999999997,1.2,3.6,0.33899999999999997,2.3,5.3,0.44,0.46799999999999997,1.8,2.2,0.8109999999999999,0.5,1.7,2.2,2.1,0.8,0.3,0.9,2.0,10.1,Gary Harris,19160714
67,2020-21,25.0,MIN,NBA,PF,47.0,6.0,17.4,2.6,5.8,0.449,1.1,3.2,0.342,1.5,2.6,0.5820000000000001,0.544,1.2,1.9,0.644,0.9,3.1,4.0,0.6,0.4,0.1,0.4,0.9,7.6,Juan Hernangómez,6493000
68,2020-21,25.0,DEN,NBA,C,66,66,35.0,10.2,18.1,0.565,1.4,3.4,0.405,8.9,14.8,0.602,0.603,4.6,5.3,0.858,2.8,8.1,10.9,8.4,1.4,0.7,3.1,2.7,26.4,Nikola Jokić,28542009
69,2020-21,25.0,SAS,NBA,PF,23.0,9.0,15.6,1.9,3.9,0.478,0.6,1.7,0.35,1.3,2.2,0.58,0.556,0.7,1.0,0.652,0.4,3.3,3.7,0.6,0.3,0.0,0.3,0.6,5.0,Trey Lyles,5500000
70,2020-21,35.0,DEN,NBA,PF,52.0,35.0,20.9,3.4,7.1,0.47600000000000003,0.9,2.5,0.341,2.5,4.6,0.55,0.536,1.2,1.7,0.716,1.4,3.4,4.8,1.7,0.8,0.7,0.8,2.0,8.8,Paul Millsap,10000000
71,2020-21,25.0,DEN,NBA,PG,44,13,26.2,4.0,8.3,0.47700000000000004,1.1,3.0,0.377,2.8,5.3,0.532,0.544,1.3,1.6,0.789,0.3,1.9,2.2,3.2,0.7,0.3,0.7,1.0,10.3,Monte Morris,1663861
72,2020-21,23.0,DEN,NBA,PG,48,48,35.5,7.9,16.5,0.47700000000000004,2.7,6.6,0.408,5.2,9.9,0.523,0.5589999999999999,2.8,3.2,0.8690000000000001,0.8,3.3,4.0,4.8,1.3,0.3,2.3,2.0,21.2,Jamal Murray,29250000
73,2020-21,30.0,DET,NBA,C,55.0,55.0,26.8,4.1,6.8,0.613,0.0,0.1,0.0,4.1,6.6,0.625,0.613,2.1,3.1,0.669,2.6,6.7,9.3,3.6,0.8,0.9,1.9,3.3,10.3,Mason Plumlee,8000000
74,2020-21,30.0,TOT,NBA,SG,27.0,6.0,22.3,2.4,6.3,0.374,1.2,3.7,0.327,1.1,2.6,0.44299999999999995,0.47100000000000003,0.4,0.6,0.8,0.3,1.8,2.1,1.7,0.8,0.1,1.0,2.0,6.4,Avery Bradley,5635000
75,2020-21,29.0,NYK,NBA,SF,59.0,58.0,28.9,3.7,8.4,0.445,2.4,5.9,0.413,1.3,2.5,0.524,0.591,0.7,0.8,0.8959999999999999,0.2,3.1,3.4,1.5,0.8,0.2,0.7,2.2,10.6,Reggie Bullock,4200000
76,2020-21,27.0,TOT,NBA,C,39.0,39.0,27.5,6.4,13.1,0.488,0.0,0.2,0.0,6.4,12.9,0.496,0.488,2.8,4.5,0.61,3.6,8.5,12.1,2.2,1.5,1.1,2.9,3.2,15.6,Andre Drummond,29546311
77,2020-21,27.0,TOT,NBA,C,39.0,39.0,27.5,6.4,13.1,0.488,0.0,0.2,0.0,6.4,12.9,0.496,0.488,2.8,4.5,0.61,3.6,8.5,12.1,2.2,1.5,1.1,2.9,3.2,15.6,Andre Drummond,29546311
78,2020-21,30.0,ORL,NBA,SF,41.0,37.0,24.0,2.8,5.9,0.473,1.1,2.5,0.433,1.7,3.4,0.504,0.5660000000000001,1.7,2.1,0.805,1.0,3.0,4.0,1.5,0.8,0.2,0.9,2.0,8.4,James Ennis,3300000
79,2020-21,29.0,PHO,NBA,SG,37.0,0.0,10.6,1.6,3.4,0.46799999999999997,0.9,2.0,0.452,0.7,1.4,0.491,0.599,0.5,0.5,0.95,0.1,0.9,1.1,0.6,0.2,0.0,0.4,0.6,4.6,Langston Galloway,2028594
80,2020-21,31.0,TOT,NBA,PF,40,24,26.2,3.7,9.0,.410,1.5,4.6,.332,2.2,4.4,.492,.494,2.0,2.7,.743,0.7,4.4,5.0,3.1,0.7,0.4,1.5,2.5,11.0,Blake Griffin,33685241
81,2020-21,31.0,TOT,NBA,PF,40,24,26.2,3.7,9.0,.410,1.5,4.6,.332,2.2,4.4,.492,.494,2.0,2.7,.743,0.7,4.4,5.0,3.1,0.7,0.4,1.5,2.5,11.0,Blake Griffin,33685241
